Order,Family,Taxon_name_original,Taxon_name_analysis,Local_Status,Global_Status,MinAge,MaxAge,Site,Island,Source,Criteria
Eulipotyphla,Soricidae,Anourosorex_japonicus,Anourosorex_japonicus,extinct,extinct,0.05,2.58,Tochikubo Quarry: Inasa City: Shizuoka Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy: Biochronology or chronological seriation
Perisodactyla,Rhinocerotidae,Rhinocerotina_gen_et_sp_indet,Rhinocerotinae_gen_et_sp_indet_Hondo,extinct,extinct,3.6,3.7,Iga City: Mie Prefecture,Honshu,Murakami & Tsubamoto 2018: Handa & Kato 2020,Other geochronological data or stratigraphy
Artiodactyla,Cervidae,Sinomegaceros_yabei,Sinomegaceros_yabei,extinct,extinct,0.129,0.774,Wakimoto Railway Station: Tayazawa City: Akita Prefecture,Honshu,Shikama & Takayasu 1971: Okumura et al. 2016,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16.4,17,Funaoka: Shibata Town,Honshu,Taruno 1985: Saegusa 2008: Iizumi et al. 2021,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,15.97,23.03,Sen an district: Shibata City: Miyagi Prefecture,Honshu,PaleobioDB: Van der Geer et al. 2021,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,11,13,Kamaichi: Miyagi,Honshu,Taruno 1985,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,15.97,16.6,Nogami: Hitachiomiya City,Honshu,Koda et al. 2018: Van der Geer et al. 2011,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16,16.4,Kitashioko: Hitachiomiya City,Honshu,Suzuki et al. 2021: Saegusa 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,17,18.3,Kusebara: Iwaki City,Honshu,Saegusa 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,17,18.3,Taira Yagawase: Iwaki City,Honshu,Saegusa 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,17,18.3,Takeno: Toyooka City,Honshu,Saegusa 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16.4,17,Sauramachi: Shiogama City: Miyagi Prefecture,Honshu,Saegusa 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16.4,17,Kasuga: Toyama City: Toyama Prefecture,Honshu,Saegusa 2008: Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16.4,17,Suwara: Toyama City: Toyama Prefecture,Honshu,Saegusa 2008: Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16.4,17,Tochizu: Tateyamamachi: Toyama Prefecture,Honshu,Saegusa 2008: Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,13.82,15.97,Yatsuomachi Miyanokoshi: Toyama City,Honshu,Saegusa 2008: PaleobioDB,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16.4,17,Harinoki Mine: Himi City: Toyama Prefecture,Honshu,Saegusa 2008: Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16.4,17,Taira Kamitakaku: Iwaki City,Honshu,Saegusa 2008: Iizumi et al. 2021,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16.4,17,Mii: Wajima City,Honshu,Saegusa 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16,16.4,Himosash: Hirado City: Nagasaki Prefecture,Kyushu,Saegusa 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegolophodon_pseudolatidens,Stegolophodon_pseudolatidens,extinct,extinct,16,16.4,Shimoanosawa: Shirosato Town,Honshu,Saegusa 2008,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegodon_protoaurorae,Stegodon_protoaurorae,extinct,extinct,2,2.2,Locality 401: Kitaasakawa River: Narahara: Hachioji City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_protoaurorae,Stegodon_protoaurorae,extinct,extinct,2.74,3.12,Ajiro: Akiruno City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_protoaurorae,Stegodon_protoaurorae,extinct,extinct,2,2.2,Riverbed of the Tama River: Fussa City: Tokyo Prefecture,Honshu,Aiba et al. 2010: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_protoaurorae,Stegodon_protoaurorae,extinct,extinct,2,2.2,Kobikimachi: Hachioji City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.4,2,JR Hachiko Line bridge: Akishima City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Artiodactyla,Cervidae,Elaphurus_davidianus,Elaphurus_davidianus,extinct,extinct,1.4,2,JR Hachiko Line bridge: Akishima City,Honshu,Otsuka & Asegawa 1976: Dong et al. 2019,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.2,1.4,Minamidaira: Hino City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.1,1.3,JR Chuo Line bridge: Hino City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,1.2,Kakio: Kawasaki City: Kanagawa Prefecture,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,0.7,1,Ozenji: Kawasaki City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,0.7,1,Mizonokuchi: Kawasaki City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.4,2,Bushi: Iruma City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.4,2,Higashiyagi: Iruma City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.2,1.4,Sasai: Iruma City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,1.2,Maehorigawa: Iruma City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,1.2,Musashino Coal Mine,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,1.2,Bushi Cutting: Iruma City,Honshu,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,2,Sayama: Saitama Prefecture,Honshu,Aiba et al. 2010,Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,2,Saida: Kagawa Prefecture,Shikoku,Aiba et al. 2010,Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,2,Ashigara City: Kanagawa Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,1.6,Okubo City: Eigashima: Akashi City: Hyogo Prefecture,Honshu,Aiba et al. 2010: Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy: Biochronology or chronological seriation
Artiodactyla,Cervidae,Elaphurus_bifurcatus,Elaphurus_bifurcatus,extinct,extinct,1,1.6,Okubo City: Fujie: Akashi City: Hyogo Prefecture,Honshu,Dong et al. 2019: Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy
Proboscidea,Elephantidae,Palaeoloxodon_naumanni,Palaeoloxodon_naumanni,extinct,extinct,0.06,0.07,Okubo City: Fujie: Akashi City: Hyogo Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,1.2,Okubo cho: Higashiei: Akashi City: Hyogo Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy
Artiodactyla,Cervidae,Elaphurus_bifurcatus,Elaphurus_bifurcatus,extinct,extinct,1,1.6,Okubo cho: Nishiyagi: Akashi City: Hyogo Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,1.6,Okubo cho: Nishiyagi: Akashi City: Hyogo Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy
Artiodactyla,Cervidae,Elaphurus_bifurcatus,Elaphurus_bifurcatus,extinct,extinct,1,1.6,Okubo cho: off Hayashizaki: Akashi City: Hyogo Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.5,1.6,Okubo cho: off Hayashizaki: Akashi City: Hyogo Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy
Artiodactyla,Cervidae,Elaphurus_bifurcatus,Elaphurus_bifurcatus,extinct,extinct,1,1.2,Okubo cho: Taniyagi: Akashi City: Hyogo Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,2,Murotoyama: Ishikawa Prefecture,Honshu,Aiba et al. 2010,Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,2,Ishizumachi: Gifu Prefecture,Honshu,Aiba et al. 2010,Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.8,1.9,Shide: Taga City: Shiga Prefecture,Honshu,Aiba et al. 2010: Takahashi 2017 2020: Konishi 2000: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.8,2.6,Riverbed of the Sakura River: Node: Hino Town: Shiga Prefecture,Honshu,Takahashi 2020: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,0.5,0.781,Chino: Otsu City: Shiga,Honshu,Taruno 1999: Takahashi 2017 2020,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,2,Kobe City: Hyogo Prefecture,Honshu,Saegusa et al. 1991: Takahashi 2020,Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1.8,2,"Kodera: Igawadani:
Nishi ku: Kobe:
Hyogo Prefecture

",Honshu,Saegusa et al. 1991: Takahashi 2020: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_aurorae,Stegodon_aurorae,extinct,extinct,1,2,"Nagasaka: Igawadani:
Nishi ku: Kobe: Hyogo Prefecture",Honshu,Saegusa et al. 1991: Takahashi 2020: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_cf_S_aurorae,Stegodon_aurorae,extinct,extinct,2.3,2.4,Osaka group,Awajishima,Aiba et al. 2010,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_cf_S_aurorae,Stegodon_aurorae,extinct,extinct,1.8,2.6,Renjegi: Hino Town: Shiga Prefecture,Honshu,Takahashi 2020,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_miensis,Stegodon_miensis,extinct,extinct,4,4.5,Kawashimo: Togakushi: Nagano Prefecture,Honshu,Aiba et al. 2010: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_miensis,Stegodon_miensis,extinct,extinct,2.9,4,Nakajomura: Naganao Prefecture,Honshu,Aiba et al. 2010,Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegodon_miensis,Stegodon_miensis,extinct,extinct,2.74,3.12,SSE of Itsukaichi: Akiruno City,Honshu,Aiba et al. 2010: Baba et al. 2005,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_miensis,Stegodon_miensis,extinct,extinct,2.9,4,Geino City: Kusuhara: Mie Prefecture,Honshu,Collection database of specimens and materials of the National Museum of Nature and Science (http://db.kahaku.go.jp/webmuseum_en/),Biochronology or chronological seriation
Proboscidea,Stegodontidae,Stegodon_miensis,Stegodon_miensis,extinct,extinct,2.58,3.6,Aki River: Mie Prefecture,Honshu,Aiba et al. 2010: PaleobioDB,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_miensis,Stegodon_miensis,extinct,extinct,3.2,4.3,Hattorigawa: Hatamura: Iga City: Mie Prefecture,Honshu,Taruno 1999: Takahashi 2017 2020: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Lagomorpha,Leporidae,Leporidae_gen_et_sp_indet,Leporidae_gen_et_sp_indet_Hondo,extinct,extinct,3.2,4.3,Hattorigawa: Hatamura: Iga City: Mie Prefecture,Honshu,Takahashi 2020: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_miensis,Stegodon_miensis,extinct,extinct,3.4,3.6,Midoro Dam: Midoro: Iga City: Mie Prefecture,Honshu,Takahashi 2020: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_cf_S_miensis,Stegodon_miensis,extinct,extinct,3.2,4.3,Okutani: Kosugi: Iga City: Mie Prefecture,Honshu,Takahashi 2020: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_cf_S_miensis,Stegodon_miensis,extinct,extinct,3.2,4.3,Yamanoshita: Midai: Iga City: Mie Prefecture,Honshu,Takahashi 2020: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_miensis,Stegodon_miensis,extinct,extinct,5.3,5.35,Kadokura Uranosawa: Nakajyou: Nagano City,Honshu,Takahashi 2020: Fossil Elephant Research Group 1979: Taruno 1985: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_miensis,Stegodon_miensis,extinct,extinct,5.3,5.35,Tsutsujigaoka: Sendai City: Miyagi Prefecture,Honshu,Takahashi 2020: Koda et al. 1998: Taruno 1999: Nakagawa et al. 2013,Other geochronological data or stratigraphy
Proboscidea,Stegodontidae,Stegodon_orientalis,Stegodon_orientalis,extinct,extinct,0.5,0.6,Ikadachi minamisho City: Otsu: Shiga ,Honshu,Takahashi 2017 2020,Other geochronological data or stratigraphy
