Order,Latin_binomial,Body_mass,Island_or_mainland,IUCN_Category
Chiroptera,Myotis_planiceps,3.1,mainland,EN
Chiroptera,Myotis_punicus,23.5,mainland,DD
Chiroptera,Myotis_ridleyi,4.5,mainland,NT
Chiroptera,Myotis_riparius,5.6,mainland,LC
Chiroptera,Myotis_rosseti,3.3,mainland,LC
Chiroptera,Myotis_ruber,5,mainland,NT
Chiroptera,Myotis_schaubi,8,mainland,DD
Chiroptera,Myotis_scotti,8.7,mainland,VU
Chiroptera,Myotis_septentrionalis,7.5,mainland,LC
Chiroptera,Myotis_sicarius,13.1,mainland,VU
Chiroptera,Myotis_siligorensis,2.7,mainland,LC
Chiroptera,Myotis_simus,8.2,mainland,DD
Chiroptera,Myotis_sodalis,6.9,mainland,NT
Chiroptera,Myotis_thysanodes,8.1,mainland,LC
Chiroptera,Myotis_tricolor,13.9,mainland,LC
Chiroptera,Myotis_velifer,10.1,mainland,LC
Chiroptera,Myotis_vivesi,25,mainland,VU
Chiroptera,Myotis_volans,8.5,mainland,LC
Chiroptera,Myotis_welwitschii,15.5,mainland,LC
Chiroptera,Myotis_yumanensis,5.4,mainland,LC
Dasyuromorphia,Myrmecobius_fasciatus,471.5,mainland,EN
Pilosa,Myrmecophaga_tridactyla,22333.2,mainland,VU
Rodentia,Mystromys_albicaudatus,86.9,mainland,EN
Cetartiodactyla,Naemorhedus_baileyi,27487.5,mainland,VU
Cetartiodactyla,Naemorhedus_caudatus,27000,mainland,VU
Cetartiodactyla,Naemorhedus_goral,28500,mainland,NT
Cetartiodactyla,Naemorhedus_griseus,25000,mainland,VU
Carnivora,Nandinia_binotata,2000,mainland,LC
Cetartiodactyla,Nanger_dama,72999.5,mainland,CR
Cetartiodactyla,Nanger_granti,54999.7,mainland,LC
Cetartiodactyla,Nanger_soemmerringii,40000,mainland,VU
Chiroptera,Nanonycteris_veldkampii,21.4,mainland,LC
Rodentia,Napaeozapus_insignis,22.3,mainland,LC
Carnivora,Nasua_narica,4030,mainland,LC
Carnivora,Nasua_nasua,3793.8,mainland,LC
Carnivora,Nasuella_meridensis,1783.2,mainland,EN
Carnivora,Nasuella_olivacea,1340,mainland,NT
Chiroptera,Natalus_espiritosantensis,6,mainland,NT
Chiroptera,Natalus_mexicanus,5.3,mainland,LC
Chiroptera,Natalus_tumidirostris,6.4,mainland,LC
Cetartiodactyla,Navahoceros_fricki,49522.2,mainland,EP
Rodentia,Neacomys_dubosti,14.7,mainland,LC
Rodentia,Neacomys_guianae,14.2,mainland,LC
Rodentia,Neacomys_minutus,10.4,mainland,LC
Rodentia,Neacomys_musseri,12.1,mainland,LC
Rodentia,Neacomys_paracou,14.5,mainland,LC
Rodentia,Neacomys_pictus,17.5,mainland,DD
Rodentia,Neacomys_spinosus,19,mainland,LC
Rodentia,Neacomys_tenuipes,19,mainland,LC
Afrosoricida,Neamblysomus_gunningi,28.1,mainland,EN
Afrosoricida,Neamblysomus_julianae,22,mainland,EN
Rodentia,Necromys_amoenus,29,mainland,LC
Rodentia,Necromys_benefactus,38.4,mainland,LC
Rodentia,Necromys_lactens,32.9,mainland,LC
Rodentia,Necromys_lasiurus,39.9,mainland,LC
Rodentia,Necromys_lenguarum,29.9,mainland,LC
Rodentia,Necromys_obscurus,40.7,mainland,NT
Rodentia,Necromys_punctulatus,37.3,mainland,DD
Rodentia,Necromys_temchuki,47.2,mainland,LC
Rodentia,Necromys_urichi,34,mainland,LC
Eulipotyphla,Nectogale_elegans,32.5,mainland,LC
Rodentia,Nectomys_apicalis,297.4,mainland,LC
Rodentia,Nectomys_magdalenae,250.6,mainland,DD
Rodentia,Nectomys_palmipes,197,mainland,LC
Rodentia,Nectomys_rattus,248.8,mainland,LC
Rodentia,Nectomys_squamipes,190.7,mainland,LC
Rodentia,Nelsonia_goldmani,28.5,mainland,EN
Rodentia,Nelsonia_neotomodon,80,mainland,NT
Rodentia,Neochoerus_aesopi,93333.3,mainland,EP
Rodentia,Neodon_forresti,85.9,mainland,DD
Rodentia,Neodon_irene,44.6,mainland,LC
Rodentia,Neodon_juldaschi,44.6,mainland,LC
Rodentia,Neodon_linzhiensis,56.5,mainland,DD
Rodentia,Neodon_sikimensis,67.6,mainland,LC
Carnivora,Neofelis_nebulosa,20500,mainland,VU
Rodentia,Neofiber_alleni,266,mainland,LC
Litopterna,Neolicaphrium_recens,47122.2,mainland,EP
Rodentia,Neomicroxus_bogotensis,13,mainland,LC
Rodentia,Neomicroxus_latebricola,39,mainland,VU
Carnivora,Neomonachus_tropicalis,200000,mainland,EX
Eulipotyphla,Neomys_anomalus,16,mainland,LC
Eulipotyphla,Neomys_fodiens,14.3,mainland,LC
Eulipotyphla,Neomys_teres,12.9,mainland,LC
Chiroptera,Neonycteris_pusilla,7.3,mainland,DD
Cetartiodactyla,Neophocaena_asiaeorientalis,33450.3,mainland,VU
Cetartiodactyla,Neophocaena_phocaenoides,32500,mainland,VU
Chiroptera,Neoromicia_brunnea,9.9,mainland,NT
Chiroptera,Neoromicia_capensis,6,mainland,LC
Chiroptera,Neoromicia_flavescens,10.5,mainland,DD
Chiroptera,Neoromicia_guineensis,3.1,mainland,LC
Chiroptera,Neoromicia_helios,2.6,mainland,DD
Chiroptera,Neoromicia_melckorum,7.2,mainland,DD
Chiroptera,Neoromicia_nana,3.9,mainland,LC
Chiroptera,Neoromicia_rendalli,6.3,mainland,LC
Chiroptera,Neoromicia_somalica,3.8,mainland,LC
Chiroptera,Neoromicia_tenuipinnis,5.3,mainland,LC
Chiroptera,Neoromicia_zuluensis,3.9,mainland,LC
Cingulata,Neosclerocalyptus_paskoenis,200000,mainland,EP
Rodentia,Neotamias_alpinus,36.6,mainland,LC
Rodentia,Neotamias_amoenus,50.5,mainland,LC
Rodentia,Neotamias_bulleri,100,mainland,VU
Rodentia,Neotamias_canipes,70.4,mainland,LC
Rodentia,Neotamias_cinereicollis,61.7,mainland,LC
Rodentia,Neotamias_dorsalis,71.1,mainland,LC
Rodentia,Neotamias_durangae,85,mainland,LC
Rodentia,Neotamias_merriami,74.8,mainland,LC
Rodentia,Neotamias_minimus,135.3,mainland,LC
Rodentia,Neotamias_obscurus,73,mainland,LC
Rodentia,Neotamias_ochrogenys,91.7,mainland,LC
Rodentia,Neotamias_palmeri,69.4,mainland,EN
Rodentia,Neotamias_panamintinus,52.3,mainland,LC
Rodentia,Neotamias_quadrimaculatus,85.2,mainland,LC
Rodentia,Neotamias_quadrivittatus,62.2,mainland,LC
Rodentia,Neotamias_ruficaudus,68,mainland,LC
Rodentia,Neotamias_rufus,53.6,mainland,LC
Rodentia,Neotamias_senex,89.3,mainland,LC
Rodentia,Neotamias_siskiyou,75,mainland,LC
Rodentia,Neotamias_sonomae,75,mainland,LC
Rodentia,Neotamias_speciosus,62,mainland,LC
Rodentia,Neotamias_townsendii,74.8,mainland,LC
Rodentia,Neotamias_umbrinus,63,mainland,LC
Eulipotyphla,Neotetracus_sinensis,86.9,mainland,LC
Rodentia,Neotoma_albigula,206,mainland,LC
Rodentia,Neotoma_angustapalata,198,mainland,EN
Rodentia,Neotoma_chrysomelas,169.5,mainland,LC
Rodentia,Neotoma_cinerea,299.2,mainland,LC
Rodentia,Neotoma_devia,200,mainland,LC
Rodentia,Neotoma_floridana,244.7,mainland,LC
Rodentia,Neotoma_fuscipes,229.8,mainland,LC
Rodentia,Neotoma_goldmani,198,mainland,LC
Rodentia,Neotoma_lepida,163.8,mainland,LC
Rodentia,Neotoma_leucodon,251.1,mainland,LC
Rodentia,Neotoma_macrotis,198,mainland,LC
Rodentia,Neotoma_magister,412.5,mainland,NT
Rodentia,Neotoma_mexicana,203,mainland,LC
Rodentia,Neotoma_micropus,237.5,mainland,LC
Rodentia,Neotoma_nelsoni,198,mainland,CR
Rodentia,Neotoma_palatina,198,mainland,VU
Rodentia,Neotoma_phenax,227.5,mainland,NT
Rodentia,Neotoma_stephensi,152.5,mainland,LC
Rodentia,Neotomodon_alstoni,40,mainland,LC
Rodentia,Neotomys_ebriosus,64.5,mainland,LC
Cetartiodactyla,Neotragus_batesi,3000,mainland,LC
Cetartiodactyla,Neotragus_pygmaeus,4000,mainland,LC
Carnivora,Neovison_macrodon,1190,mainland,EX
Carnivora,Neovison_vison,945,mainland,LC
Rodentia,Nephelomys_albigularis,60.5,mainland,LC
Rodentia,Nephelomys_auriventer,117.5,mainland,LC
Rodentia,Nephelomys_caracolus,93,mainland,LC
Rodentia,Nephelomys_devius,150,mainland,LC
Rodentia,Nephelomys_keaysi,163.2,mainland,LC
Rodentia,Nephelomys_levipes,112.8,mainland,LC
Rodentia,Nephelomys_meridensis,99.3,mainland,LC
Rodentia,Nesokia_bunnii,520,mainland,EN
Rodentia,Nesokia_indica,370,mainland,LC
Lagomorpha,Nesolagus_timminsi,2107.4,mainland,DD
Cetartiodactyla,Nesotragus_moschatus,6500,mainland,LC
Eulipotyphla,Neurotrichus_gibbsii,8.9,mainland,LC
Cingulata,Neuryurus_trabeculatus,311000,mainland,EP
Rodentia,Neusticomys_ferreirai,29.5,mainland,DD
Rodentia,Neusticomys_monticolus,39.5,mainland,LC
Rodentia,Neusticomys_mussoi,40,mainland,EN
Rodentia,Neusticomys_oyapocki,45,mainland,DD
Rodentia,Neusticomys_peruviensis,40,mainland,LC
Rodentia,Neusticomys_venezuelae,47.1,mainland,VU
Cetartiodactyla,Nilgiritragus_hylocrius,75000,mainland,EN
Rodentia,Nilopegamys_plumbeus,76,mainland,CR
Dasyuromorphia,Ningaui_ridei,8.5,mainland,LC
Dasyuromorphia,Ningaui_timealeyi,5.7,mainland,LC
Dasyuromorphia,Ningaui_yvonneae,7,mainland,LC
Rodentia,Niviventer_andersoni,147,mainland,LC
Rodentia,Niviventer_brahma,97.3,mainland,LC
Rodentia,Niviventer_cameroni,86.8,mainland,VU
Rodentia,Niviventer_confucianus,65,mainland,LC
Rodentia,Niviventer_cremoriventer,69.7,mainland,VU
Rodentia,Niviventer_eha,53.6,mainland,LC
Rodentia,Niviventer_excelsior,102,mainland,LC
Rodentia,Niviventer_fulvescens,82.5,mainland,LC
Rodentia,Niviventer_hinpoon,61,mainland,EN
Rodentia,Niviventer_langbianis,69.8,mainland,LC
Rodentia,Niviventer_niviventer,100,mainland,LC
Rodentia,Niviventer_tenaster,103,mainland,LC
Chiroptera,Noctilio_albiventris,30.8,mainland,LC
Chiroptera,Noctilio_leporinus,58.3,mainland,LC
Primates,Nomascus_concolor,7500,mainland,CR
Primates,Nomascus_gabriellae,8000,mainland,EN
Primates,Nomascus_leucogenys,8000,mainland,CR
Primates,Nomascus_nasutus,8000,mainland,CR
Primates,Nomascus_siki,8000,mainland,EN
Pilosa,Nothrotheriops_shastensis,462590,mainland,EP
Pilosa,Nothrotherium_maquinense,150000,mainland,EP
Proboscidea,Notiomastodon_platensis,5500000,mainland,EP
Rodentia,Notiomys_edwardsii,21.3,mainland,LC
Eulipotyphla,Notiosorex_cockrumi,4,mainland,LC
Eulipotyphla,Notiosorex_crawfordi,4.4,mainland,LC
Eulipotyphla,Notiosorex_evotis,5.4,mainland,LC
Eulipotyphla,Notiosorex_villai,5.3,mainland,VU
Rodentia,Notocitellus_adocetus,125,mainland,LC
Rodentia,Notocitellus_annulatus,500,mainland,LC
Rodentia,Notomys_alexis,35,mainland,LC
Rodentia,Notomys_amplus,100,mainland,EX
Rodentia,Notomys_aquilo,39,mainland,EN
Rodentia,Notomys_cervinus,35,mainland,NT
Rodentia,Notomys_fuscus,35,mainland,VU
Rodentia,Notomys_longicaudatus,100,mainland,EX
Rodentia,Notomys_macrotis,60,mainland,EX
Rodentia,Notomys_mitchellii,52,mainland,LC
Rodentia,Notomys_mordax,50,mainland,EX
Rodentia,Notomys_robustus,50,mainland,EX
Notoryctemorphia,Notoryctes_caurinus,34,mainland,LC
Notoryctemorphia,Notoryctes_typhlops,55,mainland,LC
Chiroptera,Nyctalus_aviator,38.3,mainland,NT
Chiroptera,Nyctalus_lasiopterus,49.7,mainland,VU
Chiroptera,Nyctalus_leisleri,13.3,mainland,LC
Chiroptera,Nyctalus_montanus,14.2,mainland,LC
Chiroptera,Nyctalus_noctula,28,mainland,LC
Chiroptera,Nyctalus_plancyi,24.1,mainland,LC
Carnivora,Nyctereutes_procyonoides,4040,mainland,LC
Chiroptera,Nycteris_arge,12,mainland,LC
Chiroptera,Nycteris_aurita,10,mainland,LC
Chiroptera,Nycteris_gambiensis,7,mainland,LC
Chiroptera,Nycteris_grandis,30.2,mainland,LC
Chiroptera,Nycteris_hispida,8.6,mainland,LC
Chiroptera,Nycteris_intermedia,10.7,mainland,LC
Chiroptera,Nycteris_macrotis,14.5,mainland,LC
Chiroptera,Nycteris_major,15.5,mainland,DD
Chiroptera,Nycteris_nana,7,mainland,LC
Chiroptera,Nycteris_parisii,9.7,mainland,DD
Chiroptera,Nycteris_thebaica,9.8,mainland,LC
Chiroptera,Nycteris_tragata,14.4,mainland,NT
Chiroptera,Nycteris_vinsoni,15.8,mainland,DD
Chiroptera,Nycteris_woodi,7.6,mainland,LC
Primates,Nycticebus_bengalensis,1500,mainland,VU
Primates,Nycticebus_coucang,803.5,mainland,VU
Primates,Nycticebus_pygmaeus,900,mainland,VU
Chiroptera,Nycticeinops_schlieffeni,5,mainland,LC
Chiroptera,Nycticeius_humeralis,9,mainland,LC
Chiroptera,Nyctimene_robinsoni,49.5,mainland,LC
Chiroptera,Nyctinomops_aurispinosus,18,mainland,LC
Chiroptera,Nyctinomops_femorosaccus,14.6,mainland,LC
Chiroptera,Nyctinomops_laticaudatus,12.2,mainland,LC
Chiroptera,Nyctinomops_macrotis,18.4,mainland,LC
Rodentia,Nyctomys_sumichrasti,49.4,mainland,LC
Chiroptera,Nyctophilus_arnhemensis,6.7,mainland,LC
Chiroptera,Nyctophilus_bifax,9.8,mainland,LC
Chiroptera,Nyctophilus_geoffroyi,7.3,mainland,LC
Chiroptera,Nyctophilus_gouldi,10,mainland,LC
Chiroptera,Nyctophilus_walkeri,4.3,mainland,LC
Lagomorpha,Ochotona_alpina,263,mainland,LC
Lagomorpha,Ochotona_argentata,206,mainland,EN
Lagomorpha,Ochotona_cansus,74.5,mainland,LC
Lagomorpha,Ochotona_collaris,129,mainland,LC
Lagomorpha,Ochotona_coreana,123.7,mainland,DD
Lagomorpha,Ochotona_curzoniae,162.5,mainland,LC
Lagomorpha,Ochotona_dauurica,130,mainland,LC
Lagomorpha,Ochotona_erythrotis,268,mainland,LC
Lagomorpha,Ochotona_forresti,129,mainland,LC
Lagomorpha,Ochotona_gloveri,220,mainland,LC
Lagomorpha,Ochotona_hoffmanni,167.8,mainland,EN
Lagomorpha,Ochotona_hyperborea,156,mainland,LC
Lagomorpha,Ochotona_iliensis,233.5,mainland,EN
Lagomorpha,Ochotona_koslowi,165,mainland,EN
Lagomorpha,Ochotona_ladacensis,239,mainland,LC
Lagomorpha,Ochotona_macrotis,166,mainland,LC
Lagomorpha,Ochotona_mantchurica,123.7,mainland,LC
Lagomorpha,Ochotona_nubrica,115.5,mainland,LC
Lagomorpha,Ochotona_opaca,199.1,mainland,LC
Lagomorpha,Ochotona_pallasii,214,mainland,LC
Lagomorpha,Ochotona_princeps,157.6,mainland,LC
Lagomorpha,Ochotona_pusilla,142.5,mainland,LC
Lagomorpha,Ochotona_roylei,260,mainland,LC
Lagomorpha,Ochotona_rufescens,250,mainland,LC
Lagomorpha,Ochotona_rutila,270,mainland,LC
Lagomorpha,Ochotona_syrinx,118.7,mainland,LC
Lagomorpha,Ochotona_thibetana,104,mainland,LC
Lagomorpha,Ochotona_thomasi,77.5,mainland,LC
Lagomorpha,Ochotona_turuchanensis,148.2,mainland,LC
Lagomorpha,Ochotona_whartoni,494.4,mainland,EP
Rodentia,Ochrotomys_nuttalli,22.4,mainland,LC
Rodentia,Octodon_bridgesi,150,mainland,VU
Rodentia,Octodon_degus,210,mainland,LC
Rodentia,Octodon_lunatus,233,mainland,NT
Rodentia,Octodontomys_gliroides,150,mainland,LC
Rodentia,Octomys_mimax,131,mainland,LC
Carnivora,Odobenus_rosmarus,825000,mainland,VU
Cetartiodactyla,Odocoileus_hemionus,54212.6,mainland,LC
Cetartiodactyla,Odocoileus_virginianus,55508.6,mainland,LC
Rodentia,Oecomys_auyantepui,41.7,mainland,LC
Rodentia,Oecomys_bicolor,34,mainland,LC
Rodentia,Oecomys_catherinae,73.4,mainland,LC
Rodentia,Oecomys_cleberi,73.4,mainland,DD
Rodentia,Oecomys_concolor,61.6,mainland,LC
Rodentia,Oecomys_flavicans,73.4,mainland,LC
Rodentia,Oecomys_mamorae,62.5,mainland,LC
Rodentia,Oecomys_paricola,73.4,mainland,DD
Rodentia,Oecomys_phaeotis,73.4,mainland,LC
Rodentia,Oecomys_rex,73.4,mainland,LC
Rodentia,Oecomys_roberti,73.4,mainland,LC
Rodentia,Oecomys_rutilus,20,mainland,LC
Rodentia,Oecomys_speciosus,73.4,mainland,LC
Rodentia,Oecomys_superans,73.4,mainland,LC
Rodentia,Oecomys_trinitatis,73.4,mainland,LC
Rodentia,Oenomys_hypoxanthus,90,mainland,LC
Rodentia,Oenomys_ornatus,85.5,mainland,LC
Cetartiodactyla,Okapia_johnstoni,230001.1,mainland,EN
Rodentia,Olallamys_albicauda,273.5,mainland,DD
Rodentia,Olallamys_edax,206.4,mainland,DD
Rodentia,Oligoryzomys_andinus,25.2,mainland,LC
Rodentia,Oligoryzomys_arenalis,25.2,mainland,LC
Rodentia,Oligoryzomys_brendae,23.7,mainland,DD
Rodentia,Oligoryzomys_chacoensis,23,mainland,LC
Rodentia,Oligoryzomys_delticola,29.4,mainland,LC
Rodentia,Oligoryzomys_destructor,25.2,mainland,LC
Rodentia,Oligoryzomys_eliurus,30,mainland,LC
Rodentia,Oligoryzomys_flavescens,21.3,mainland,LC
Rodentia,Oligoryzomys_fornesi,14,mainland,LC
Rodentia,Oligoryzomys_fulvescens,25,mainland,LC
Rodentia,Oligoryzomys_griseolus,25.2,mainland,LC
Rodentia,Oligoryzomys_longicaudatus,27,mainland,LC
Rodentia,Oligoryzomys_magellanicus,25.2,mainland,LC
Rodentia,Oligoryzomys_microtis,22.5,mainland,LC
Rodentia,Oligoryzomys_moojeni,16.9,mainland,DD
Rodentia,Oligoryzomys_nigripes,20.5,mainland,LC
Rodentia,Oligoryzomys_rupestris,13.8,mainland,DD
Rodentia,Oligoryzomys_stramineus,25,mainland,LC
Rodentia,Oligoryzomys_vegetus,15,mainland,LC
Carnivora,Ommatophoca_rossii,250000,mainland,LC
Rodentia,Ondatra_zibethicus,1065.7,mainland,LC
Diprotodontia,Onychogalea_fraenata,5500,mainland,VU
Diprotodontia,Onychogalea_lunata,3500,mainland,EX
Diprotodontia,Onychogalea_unguifera,6650,mainland,LC
Rodentia,Onychomys_arenicola,30,mainland,LC
Rodentia,Onychomys_leucogaster,27.9,mainland,LC
Rodentia,Onychomys_torridus,25,mainland,LC
Cetartiodactyla,Orcaella_brevirostris,190000,mainland,VU
Cetartiodactyla,Oreamnos_americanus,72500.3,mainland,LC
Cetartiodactyla,Oreamnos_harringtoni,75000,mainland,EP
Primates,Oreonax_flavicauda,6800,mainland,CR
Rodentia,Oreoryzomys_balneator,60.5,mainland,DD
Cetartiodactyla,Oreotragus_oreotragus,12999.9,mainland,LC
Monotremata,Ornithorhynchus_anatinus,1484.3,mainland,NT
Rodentia,Orthogeomys_cavator,650,mainland,LC
Rodentia,Orthogeomys_cuniculus,500,mainland,DD
Rodentia,Orthogeomys_grandis,500,mainland,LC
Rodentia,Orthogeomys_heterodus,615,mainland,LC
Rodentia,Orthogeomys_hispidus,500,mainland,LC
Rodentia,Orthogeomys_lanius,500,mainland,CR
Rodentia,Orthogeomys_underwoodi,250,mainland,LC
Tubulidentata,Orycteropus_afer,52350.4,mainland,LC
Lagomorpha,Oryctolagus_cuniculus,1958.3,mainland,NT
Cetartiodactyla,Oryx_beisa,170000,mainland,NT
Cetartiodactyla,Oryx_dammah,200000,mainland,EW
Cetartiodactyla,Oryx_gazella,169001.3,mainland,LC
Cetartiodactyla,Oryx_leucoryx,87700,mainland,VU
Rodentia,Oryzomys_couesi,69.3,mainland,LC
Rodentia,Oryzomys_dimidiatus,46,mainland,LC
Rodentia,Oryzomys_gorgasi,60.5,mainland,EN
Rodentia,Oryzomys_palustris,53.9,mainland,LC
Rodentia,Osgoodomys_banderanus,50,mainland,LC
Carnivora,Otaria_byronia,140000,mainland,LC
Carnivora,Otocolobus_manul,3500,mainland,NT
Carnivora,Otocyon_megalotis,4150,mainland,LC
Primates,Otolemur_crassicaudatus,1500,mainland,LC
Primates,Otolemur_garnettii,760,mainland,LC
Chiroptera,Otomops_martiensseni,34.3,mainland,NT
Chiroptera,Otomops_wroughtoni,34.3,mainland,DD
Rodentia,Otomys_anchietae,206.5,mainland,LC
Rodentia,Otomys_angoniensis,121.9,mainland,LC
Rodentia,Otomys_barbouri,107.4,mainland,EN
Rodentia,Otomys_burtoni,90,mainland,EN
Rodentia,Otomys_cuanzensis,90.2,mainland,LC
Rodentia,Otomys_denti,120,mainland,LC
Rodentia,Otomys_irroratus,118,mainland,LC
Rodentia,Otomys_lacustris,92.6,mainland,VU
Rodentia,Otomys_laminatus,145,mainland,LC
Rodentia,Otomys_occidentalis,72.8,mainland,VU
Rodentia,Otomys_saundersiae,103,mainland,LC
Rodentia,Otomys_sloggetti,106.3,mainland,LC
Rodentia,Otomys_tropicalis,108.8,mainland,LC
Rodentia,Otomys_typus,133.4,mainland,LC
Rodentia,Otomys_unisulcatus,124.5,mainland,LC
Chiroptera,Otonycteris_hemprichii,23.8,mainland,LC
Rodentia,Otonyctomys_hatti,36.2,mainland,LC
Rodentia,Otospermophilus_beecheyi,578.5,mainland,LC
Rodentia,Otospermophilus_variegatus,691.6,mainland,LC
Rodentia,Ototylomys_phyllotis,120,mainland,LC
Cetartiodactyla,Ourebia_ourebi,17250,mainland,LC
Cetartiodactyla,Ovibos_moschatus,340501.1,mainland,LC
Cetartiodactyla,Ovis_ammon,180000,mainland,NT
Cetartiodactyla,Ovis_canadensis,74644.9,mainland,LC
Cetartiodactyla,Ovis_dalli,55650.6,mainland,LC
Cetartiodactyla,Ovis_nivicola,90000,mainland,LC
Cetartiodactyla,Ovis_orientalis,60000,mainland,VU
Rodentia,Oxymycterus_akodontius,68,mainland,DD
Rodentia,Oxymycterus_amazonicus,25.2,mainland,LC
Rodentia,Oxymycterus_angularis,68,mainland,LC
Rodentia,Oxymycterus_caparoae,66.4,mainland,LC
Rodentia,Oxymycterus_dasytrichus,52.1,mainland,LC
Rodentia,Oxymycterus_delator,81.5,mainland,LC
Rodentia,Oxymycterus_hiska,12.3,mainland,LC
Rodentia,Oxymycterus_hispidus,36.8,mainland,LC
Rodentia,Oxymycterus_hucucha,68,mainland,EN
Rodentia,Oxymycterus_inca,35,mainland,LC
Rodentia,Oxymycterus_josei,66.4,mainland,EN
Rodentia,Oxymycterus_nasutus,68,mainland,LC
Rodentia,Oxymycterus_paramensis,42,mainland,LC
Rodentia,Oxymycterus_quaestor,75.5,mainland,LC
Rodentia,Oxymycterus_roberti,83.4,mainland,LC
Rodentia,Oxymycterus_rufus,75.4,mainland,LC
Cetartiodactyla,Ozotoceros_bezoarticus,40000,mainland,NT
Cingulata,Pachyarmatherium_brasiliense,133697.6,mainland,EP
Rodentia,Pachyuromys_duprasi,47.5,mainland,LC
Carnivora,Pagophilus_groenlandicus,120000,mainland,LC
Carnivora,Paguma_larvata,4300,mainland,LC
Cetartiodactyla,Palaeolama_major,1089501.4,mainland,EP
Cetartiodactyla,Palaeolama_mirifica,80000,mainland,EP
Cetartiodactyla,Palaeolama_weddeli,1021897,mainland,EP
Diprotodontia,Palorchestes_azeal,500000,mainland,EP
Cingulata,Pampatherium_humboldti,150000,mainland,EP
Cingulata,Pampatherium_typum,200000,mainland,EP
Primates,Pan_paniscus,34000.1,mainland,EN
Primates,Pan_troglodytes,42500,mainland,EN
Cingulata,Panochthus_tuberculatus,1061000,mainland,EP
Carnivora,Panthera_atrox,212000,mainland,EP
Carnivora,Panthera_leo,161499.1,mainland,VU
Carnivora,Panthera_onca,100000,mainland,NT
Carnivora,Panthera_pardus,54999.7,mainland,VU
Carnivora,Panthera_spelaea,380189.4,mainland,EP
Carnivora,Panthera_tigris,162564,mainland,EN
Carnivora,Panthera_uncia,44167,mainland,EN
Cetartiodactyla,Pantholops_hodgsonii,27500,mainland,NT
Primates,Papio_anubis,28329.2,mainland,LC
Primates,Papio_cynocephalus,19484,mainland,LC
Primates,Papio_hamadryas,14972.2,mainland,LC
Primates,Papio_kindae,13000,mainland,LC
Primates,Papio_papio,15500.2,mainland,NT
Primates,Papio_ursinus,27939.1,mainland,LC
Rodentia,Pappogeomys_bulleri,150,mainland,LC
Cetartiodactyla,Paraceros_fragilis,50000,mainland,EP
Eulipotyphla,Paracrocidura_graueri,12.5,mainland,DD
Eulipotyphla,Paracrocidura_maxima,16,mainland,NT
Eulipotyphla,Paracrocidura_schoutedeni,13,mainland,LC
Carnivora,Paracynictis_selousi,1640,mainland,LC
Rodentia,Paradipus_ctenodactylus,109,mainland,LC
Carnivora,Paradoxurus_hermaphroditus,3156.7,mainland,LC
Carnivora,Paradoxurus_jerdoni,2780.8,mainland,LC
Eulipotyphla,Paraechinus_aethiopicus,188,mainland,LC
Eulipotyphla,Paraechinus_hypomelas,213,mainland,LC
Eulipotyphla,Paraechinus_micropus,171,mainland,LC
Eulipotyphla,Paraechinus_nudiventris,175.3,mainland,LC
Carnivora,Parahyaena_brunnea,32200.3,mainland,NT
Pilosa,Paramylodon_harlani,1392470,mainland,EP
Dasyuromorphia,Parantechinus_apicalis,68.8,mainland,EN
Eulipotyphla,Parascalops_breweri,51,mainland,LC
Eulipotyphla,Parascaptor_leucura,45.6,mainland,LC
Rodentia,Paraxerus_alexandri,52,mainland,LC
Rodentia,Paraxerus_boehmi,70,mainland,LC
