Order,Family,Genus,Species,Latin_binomial,Island,Size_ratio,Body_mass_mainland_taxon,Body_mass_island_taxon,Log_Size_ratio,Magnitude_body_size_change,Direction_body_size_change,IUCN_Category,Endemism,Source,Original_source,Notes
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,Esther,1.022,904,923.888,0.009450896,0.009450896,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,King BC,1.028,904,929.312,0.011993115,0.011993115,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,Mount Desert Island,1.028,904,929.312,0.011993115,0.011993115,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,Kodiak,1.042,904,941.968,0.017867719,0.017867719,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,Mitkof,1.036,904,936.544,0.015359755,0.015359755,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,Kuiu,1.063,904,960.952,0.026533265,0.026533265,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,Wrangell Alaska,1.076,904,972.704,0.031812271,0.031812271,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,Broughton,1.091,904,986.264,0.037824751,0.037824751,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,Suemez,1.103,904,997.112,0.042575512,0.042575512,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Mustelidae,Neovison,vison,Neovison_vison,Price ,1.333,904,1205.032,0.124830149,0.124830149,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Rodentia,Muridae,Niviventer,confucianus,Niviventer_confucianus,Hainan,1.101,70,77.07,0.041787319,0.041787319,gigantism,LC,no,Meiri et al. 2008b,Allen 1938,
Rodentia,Muridae,Niviventer,cremoriventer,Niviventer_cremoriventer,Banggi,2.349631292,104.1747074,244.7721523,0.370999717,0.370999717,gigantism,LC,no,Benítez-López et al. 2021 ,Chasen & Kloss 1931,
Rodentia,Muridae,Niviventer,cremoriventer,Niviventer_cremoriventer,Borneo,0.898356914,71.3,64.05284798,-0.046551085,0.046551085,dwarfism,LC,no,Lomolino et al. 2013,Meiri et al. 2008a,
Rodentia,Muridae,Niviventer,cremoriventer,Niviventer_cremoriventer,Balambangan,1.147,71.3,81.7811,0.059563418,0.059563418,gigantism,LC,no,Meiri et al. 2008b,Nor 1996,
Rodentia,Muridae,Niviventer,cremoriventer,Niviventer_cremoriventer,Malawali,1.292,71.3,92.1196,0.111262514,0.111262514,gigantism,LC,no,Meiri et al. 2008b,Nor 1996,
Rodentia,Muridae,Niviventer,cremoriventer,Niviventer_cremoriventer,Tioman,1.336,71.3,95.2568,0.125806458,0.125806458,gigantism,LC,no,Meiri et al. 2008b,Medway 1966,
Rodentia,Muridae,Niviventer,cremoriventer,Niviventer_cremoriventer,Lamukotan,1.795,71.3,127.9835,0.254064453,0.254064453,gigantism,LC,no,Meiri et al. 2008b,Lyon 1911,
Primates,Hylobatidae,Nomascus,concolor,Nomascus_concolor,Hainan,0.959,6430,6166.37,-0.018181393,0.018181393,dwarfism,CR,no,Lomolino et al. 2013,Bromham & Cardillo 2007,
Primates,Hylobatidae,Nomascus,hainanus,Nomascus_hainanus,Hainan,0.810684954,25000,20267.12386,-0.091147887,0.091147887,dwarfism,CR,yes,Meiri et al. 2008b,Geissmann 1993,
Diprotodontia,Macropodidae,Notamacropus,eugenii,Notamacropus_eugenii,East Wallabi ,0.793075326,5280,4187.437722,-0.100685562,0.100685562,dwarfism,LC,no,Lomolino et al. 2013,Hadley et al. 2009: personal communication Hadley 2011,
Diprotodontia,Macropodidae,Notamacropus,eugenii,Notamacropus_eugenii,West Wallabi ,0.901419569,5280,4759.495324,-0.045073018,0.045073018,dwarfism,LC,no,Lomolino et al. 2013,Hadley et al. 2009: personal communication Hadley 2011,
Diprotodontia,Macropodidae,Notamacropus,eugenii,Notamacropus_eugenii,Flinders ,0.95575672,5280,5046.395482,-0.01965264,0.01965264,dwarfism,LC,no,Lomolino et al. 2013,Hadley et al. 2009: personal communication Hadley 2011,
Diprotodontia,Macropodidae,Notamacropus,eugenii,Notamacropus_eugenii,Middle ,1.010440599,5280,5335.12636,0.004510787,0.004510787,gigantism,LC,no,Lomolino et al. 2013,Hadley et al. 2009: personal communication Hadley 2011,
Diprotodontia,Macropodidae,Notamacropus,eugenii,Notamacropus_eugenii,Garden ,1.042602826,5280,5504.942919,0.018118898,0.018118898,gigantism,LC,no,Lomolino et al. 2013,Hadley et al. 2009: personal communication Hadley 2011,
Diprotodontia,Macropodidae,Notamacropus,eugenii,Notamacropus_eugenii,Kangaroo ,1.095228654,5280,5782.807293,0.039504798,0.039504798,gigantism,LC,no,Lomolino et al. 2013,Hadley et al. 2009: personal communication Hadley 2011,
Diprotodontia,Macropodidae,Notamacropus,eugenii,Notamacropus_eugenii,Abrolhos Archipelago,0.809,5280,4271.52,-0.092051478,0.092051478,dwarfism,LC,no,Meiri et al. 2008b,Poole et al. 1991,
Diprotodontia,Macropodidae,Notamacropus,rufogriseus,Notamacropus_rufogriseus,Tasmania,1.059139785,18600,19700,0.024953282,0.024953282,gigantism,LC,no,Lomolino et al. 2013,Strahan 1998,
Diprotodontia,Macropodidae,Notamacropus,rufogriseus,Notamacropus_rufogriseus,Tasmania,0.828214219,9679.8,8016.948,-0.081857318,0.081857318,dwarfism,LC,no,This study,Prowse et al. 2015,Body mass estimates obtained from condylobasal length (CL) values in Prowse et al. 2015 by using the equation for Diprotodontia in Benítez-López et al. 2021: log y = –3.410 + 3.508(log x). Body size ratio obtained by dividing mean body masses of insular populations by mean mainland mass for each species
Diprotodontia,Macropodidae,Notamacropus,rufogriseus,Notamacropus_rufogriseus,Flinders ,0.84810492,9679.8,8209.486,-0.071550418,0.071550418,dwarfism,LC,no,This study,Prowse et al. 2015,Body mass estimates obtained from condylobasal length (CL) values in Prowse et al. 2015 by using the equation for Diprotodontia in Benítez-López et al. 2021: log y = –3.410 + 3.508(log x). Body size ratio obtained by dividing mean body masses of insular populations by mean mainland mass for each species
Carnivora,Canidae,Nyctereutes,viverrinus,Nyctereutes_viverrinus,Hokkaido,0.725129928,5041.218947,3655.538731,-0.13958417,0.13958417,dwarfism,LC,no,Benítez-López et al. 2021,Kim et al. 2015,
Carnivora,Canidae,Nyctereutes,viverrinus,Nyctereutes_viverrinus,Honshu,0.825150269,5041.218947,4159.76317,-0.083466954,0.083466954,dwarfism,LC,no,Benítez-López et al. 2021,Kim et al. 2015,
Carnivora,Canidae,Nyctereutes,viverrinus,Nyctereutes_viverrinus,Shikoku,0.879696707,5041.218947,4434.743705,-0.055667034,0.055667034,dwarfism,LC,no,Benítez-López et al. 2021,Kim et al. 2015,
Carnivora,Canidae,Nyctereutes,viverrinus,Nyctereutes_viverrinus,Kyushu,0.969711059,4220,4092.180668,-0.013357652,0.013357652,dwarfism,LC,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Canidae,Nyctereutes,viverrinus,Nyctereutes_viverrinus,Sado,0.876,4220,3696.72,-0.057495894,0.057495894,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Canidae,Nyctereutes,viverrinus,Nyctereutes_viverrinus,Okushiri,0.955,4220,4030.1,-0.019996628,0.019996628,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Canidae,Nyctereutes,viverrinus,Nyctereutes_viverrinus,Amakusa Islands,1.067,4220,4502.74,0.028164419,0.028164419,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Primates,Lorisidae,Nycticebus,coucang,Nycticebus_coucang,Natuna Besar,1.221493296,971,1186.069991,0.086891088,0.086891088,gigantism,EN,no,Lomolino et al. 2013,Bromham & Cardillo 2007,
Primates,Lorisidae,Nycticebus,javanicus,Nycticebus_javanicus,Java,0.747891284,971,726.2024367,-0.126161528,0.126161528,dwarfism,CR,yes,Lomolino et al. 2013,Ravosa 1998,
Primates,Lorisidae,Nycticebus,menagensis,Nycticebus_menagensis,Borneo,0.73771609,971,716.3223233,-0.132110744,0.132110744,dwarfism,VU,yes,Lomolino et al. 2013,Meiri et al. 2008a,
Primates,Lorisidae,Nycticebus,menagensis,Nycticebus_menagensis,Bangka,0.693,971,672.903,-0.159266765,0.159266765,dwarfism,VU,yes,Meiri et al. 2008b,Bromham & Cardillo 2007,
Chiroptera,Pteropodidae,Nyctimene,albiventer,Nyctimene_albiventer,Morotai: Ternate,0.778419805,29.9,23.27475218,-0.108786123,0.108786123,dwarfism,LC,yes,Lomolino et al. 2013,Krzanowski 1967,
Chiroptera,Pteropodidae,Nyctimene,major,Nyctimene_major,Woodlark,0.817293767,104.2,85.1620105,-0.087621813,0.087621813,dwarfism,LC,yes,Lomolino et al. 2013,Krzanowski 1967,
Chiroptera,Pteropodidae,Nyctimene,major,Nyctimene_major,Shortland: New Georgia: Nggela: Guadalcanal,1.081381227,104.2,112.6799239,0.033978826,0.033978826,gigantism,LC,yes,Lomolino et al. 2013,Krzanowski 1967,
Chiroptera,Pteropodidae,Nyctimene,major,Nyctimene_major,New Ireland: New Britain: Duke of York,1.359233903,104.2,141.6321727,0.133294199,0.133294199,gigantism,LC,yes,Lomolino et al. 2013,Krzanowski 1967,
Artiodactyla,Cervidae,Odocoileus,hemionus,Odocoileus_hemionus,Blakely,0.643646322,65038.13484,41861.5563,-0.191352708,0.191352708,dwarfism,LC,no,Benítez-López et al. 2021,Long et al. 2019,
Artiodactyla,Cervidae,Odocoileus,hemionus,Odocoileus_hemionus,Vancouver,0.78230233,65038.13484,50879.48444,-0.106625376,0.106625376,dwarfism,LC,no,Benítez-López et al. 2021,Long et al. 2019,
Artiodactyla,Cervidae,Odocoileus,hemionus,Odocoileus_hemionus,Tiburon,0.648,83800,54302.4,-0.188424994,0.188424994,dwarfism,LC,no,Meiri et al. 2008b,Goldman 1939,
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus_virginianus,Ossabaw,0.547247329,70000,38307.31306,-0.261816349,0.261816349,dwarfism,LC,no,Lomolino et al. 2013,Brisbin & Lenarz 1984,
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus_virginianus,Big Pine Key,0.62,70000,43400,-0.207608311,0.207608311,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus_virginianus,Blackbeard ,0.69,70000,48300,-0.161150909,0.161150909,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus_virginianus,Huntington ,0.7,70000,49000,-0.15490196,0.15490196,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus_virginianus,Coiba ,0.74,70000,51800,-0.13076828,0.13076828,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus_virginianus,Bulls ,0.87,70000,60900,-0.060480747,0.060480747,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Artiodactyla,Cervidae,Odocoileus,virginianus,Odocoileus_virginianus,Hilton Head ,0.9,70000,63000,-0.045757491,0.045757491,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Monotremata,Ornithorhynchidae,Ornithorhynchus,anatinus,Ornithorhynchus_anatinus,Tasmania,1.266497462,1970,2495,0.102604324,0.102604324,gigantism,NT,no,Lomolino et al. 2013,Grant 2007,
Rodentia,Cricetidae,Oryzomys,couesi,Oryzomys_couesi,Cozumel,2.515,69.3,174.2895,0.400537989,0.400537989,gigantism,LC,no,Meiri et al. 2008b,Foster 1963,
Diprotodontia,Macropodidae,Osphranter,robustus,Osphranter_robustus,Barrow,0.571428571,35000,20000,-0.243038049,0.243038049,dwarfism,LC,no,Lomolino et al. 2013,Short & Turner 1991: Cronin 1991,
Primates,Galagidae,Otolemur,garnettii_garnettii,Otolemur_garnettii_garnettii,Unguja,1.033016245,771,796.4555248,0.014107151,0.014107151,gigantism,VU,yes,Lomolino et al. 2013,Bromham & Cardillo 2007,
Rodentia,Sciuridae,Otospermophilus,beecheyi,Otospermophilus_beecheyi,Santa Catalina ,1.06,700,742,0.025305865,0.025305865,gigantism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Carnivora,Viverridae,Paguma,larvata,Paguma_larvata,Borneo,0.778688,4300,3348.3584,-0.108636518,0.108636518,dwarfism,LC,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Viverridae,Paguma,larvata,Paguma_larvata,Sumatra,1.039201377,4300,4468.56592,0.016699713,0.016699713,gigantism,LC,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Viverridae,Paguma,larvata,Paguma_larvata,Rutland,0.609,4300,2618.7,-0.215382707,0.215382707,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1939,
Carnivora,Viverridae,Paguma,larvata,Paguma_larvata,Taiwan,0.751,4300,3229.3,-0.124360063,0.124360063,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Viverridae,Paguma,larvata,Paguma_larvata,Hainan,0.813,4300,3495.9,-0.089909454,0.089909454,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paguma,larvata,Paguma_larvata,Singapore,1.143,4300,4914.9,0.05804623,0.05804623,gigantism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Felidae,Panthera,tigris,Panthera_tigris,Sumatra,0.886672772,163000,144527.6618,-0.052236628,0.052236628,dwarfism,EN,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Felidae,Panthera,tigris,Panthera_tigris,Java,1.06840296,163000,174149.6824,0.028735082,0.028735082,gigantism,EN,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Felidae,Panthera,tigris,Panthera_tigris,Bali,0.888,163000,144744,-0.051587034,0.051587034,dwarfism,EN,no,Meiri et al. 2008b,Sody 1949,
Carnivora,Felidae,Panthera,tigris,Panthera_tigris,Kadan,1.013,163000,165119,0.005609445,0.005609445,gigantism,EN,no,Meiri et al. 2008b,Meiri et al. 2008b,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Borneo,0.819500311,3200,2622.400994,-0.086450877,0.086450877,dwarfism,LC,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Palawan,0.93601536,3200,2995.249151,-0.028717025,0.028717025,dwarfism,LC,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Terutau,0.958002057,3200,3065.606581,-0.018633559,0.018633559,dwarfism,LC,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Sumatra,1.060895911,3200,3394.866914,0.025672775,0.025672775,gigantism,LC,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Java,1.158286626,3200,3706.517203,0.063816042,0.063816042,gigantism,LC,no,Lomolino et al. 2013,Meiri et al. 2004a,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Sipura,0.555,3200,1776,-0.255707017,0.255707017,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Kangean,0.581,3200,1859.2,-0.235823868,0.235823868,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,North Pagai,0.616,3200,1971.2,-0.210419288,0.210419288,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Con Son,0.729,3200,2332.8,-0.137272472,0.137272472,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Koh Chang,0.744,3200,2380.8,-0.128427064,0.128427064,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Kut,0.757,3200,2422.4,-0.12090412,0.12090412,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Belitung,0.782,3200,2502.4,-0.106793247,0.106793247,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Telibon,0.784,3200,2508.8,-0.105683937,0.105683937,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Koh Phuket,0.791,3200,2531.2,-0.101823517,0.101823517,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Simeulue,0.791,3200,2531.2,-0.101823517,0.101823517,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Tioman,0.801,3200,2563.2,-0.096367484,0.096367484,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Langkawi,0.868,3200,2777.6,-0.061480275,0.061480275,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Pinang,0.894,3200,2860.8,-0.048662481,0.048662481,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Clara,0.912,3200,2918.4,-0.040005162,0.040005162,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1939,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Saint Luke,0.911,3200,2915.2,-0.040481623,0.040481623,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2008b,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Panjang,0.939,3200,3004.8,-0.027334408,0.027334408,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2008b,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Balabac,0.953,3200,3049.6,-0.020907099,0.020907099,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Tawi Tawi,0.95,3200,3040,-0.022276395,0.022276395,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,South Pagai,0.969,3200,3100.8,-0.013676223,0.013676223,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Busuanga,0.976,3200,3123.2,-0.010550182,0.010550182,dwarfism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Enggano,0.98,3200,3136,-0.008773924,0.008773924,dwarfism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Bawean,1.001,3200,3203.2,0.000434077,0.000434077,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Kundur,1.003,3200,3209.6,0.001300933,0.001300933,gigantism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,James,1.031,3200,3299.2,0.013258665,0.013258665,gigantism,LC,no,Meiri et al. 2008b,Pocock 1939,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Singapore,1.045,3200,3344,0.01911629,0.01911629,gigantism,LC,no,Meiri et al. 2008b,Meiri et al. 2006,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Zadetkyi,1.159,3200,3708.8,0.064083436,0.064083436,gigantism,LC,no,Meiri et al. 2008b,Pocock 1939,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Lanbi Kyun,1.159,3200,3708.8,0.064083436,0.064083436,gigantism,LC,no,Meiri et al. 2008b,Pocock 1939,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Kanmaw,1.28,3200,4096,0.10720997,0.10720997,gigantism,LC,no,Meiri et al. 2008b,Pocock 1939,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Koh Lak,1.281,3200,4099.2,0.10754913,0.10754913,gigantism,LC,no,Meiri et al. 2008b,Pocock 1934,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Padang,1.449,3200,4636.8,0.161068385,0.161068385,gigantism,LC,no,Meiri et al. 2008b,Lyon 1908,
Carnivora,Viverridae,Paradoxurus,hermaphroditus,Paradoxurus_hermaphroditus,Hainan,1.533,3200,4905.6,0.185542155,0.185542155,gigantism,LC,no,Meiri et al. 2008b,Allen 1938,
Eulipotyphla,Erinaceidae,Paraechinus,hypomelas,Paraechinus_hypomelas,Larak,0.56111589,585.8449361,328.726903,-0.250947432,0.250947432,dwarfism,LC,no,Benítez-López et al. 2021,Yusefi et al. 2016,
Eulipotyphla,Erinaceidae,Paraechinus,hypomelas,Paraechinus_hypomelas,Hengam,0.766528654,585.8449361,449.0669306,-0.115471606,0.115471606,dwarfism,LC,no,Benítez-López et al. 2021,Yusefi et al. 2016,
Eulipotyphla,Erinaceidae,Paraechinus,hypomelas,Paraechinus_hypomelas,Qeshm ,0.840291337,585.8449361,492.2804247,-0.075570114,0.075570114,dwarfism,LC,no,Benítez-López et al. 2021,Yusefi et al. 2016,
Primates,Galagidae,Paragalago,zanzibaricus,Paragalago_zanzibaricus,Unguja,1.014457609,147,149.1252685,0.006233904,0.006233904,gigantism,NT,no,Lomolino et al. 2013,Bromham & Cardillo 2007,
Dasyuromorphia,Dasyuridae,Parantechinus,apicalis,Parantechinus_apicalis,Whitlock,0.66,73.3,48.378,-0.180456064,0.180456064,dwarfism,EN,no,Meiri et al. 2008b,Mills et al. 2004,
Dasyuromorphia,Dasyuridae,Parantechinus,apicalis,Parantechinus_apicalis,Boullanger ,0.687,73.3,50.3571,-0.163043263,0.163043263,dwarfism,EN,no,Meiri et al. 2008b,Mills et al. 2004,
Carnivora,Felidae,Pardofelis,marmorata,Pardofelis_marmorata,Borneo,0.678667536,3235.936569,2196.1251,-0.168342924,0.168342924,dwarfism,NT,no,Lomolino et al. 2013,Meiri et al. 2008a,
Peramelemorphia,Peramelidae,Perameles,bougainville,Perameles_bougainville,Bernier and Dorre,0.636432142,353.125,224.7401001,-0.196247895,0.196247895,dwarfism,VU,no,Lomolino et al. 2013,Strahan 1998,
Peramelemorphia,Peramelidae,Perameles,gunnii,Perameles_gunnii,Tasmania,1.32,750,990,0.120573931,0.120573931,gigantism,VU,no,Lomolino et al. 2013,Strahan 1998,
Rodentia,Heteromyidae,Perognathus,inornatus,Perognathus_inornatus,Santa Margarita ,1,25,25,0,0,no_change,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Rodentia,Cricetidae,Peromyscus,eremicus,Peromyscus_eremicus,San Jose Baja California,0.83,30,24.9,-0.080921908,0.080921908,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Rodentia,Cricetidae,Peromyscus,eremicus,Peromyscus_eremicus,Tiburon ,0.88,30,26.4,-0.055517328,0.055517328,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Rodentia,Cricetidae,Peromyscus,eremicus,Peromyscus_eremicus,Espiritu Santo,0.93,30,27.9,-0.031517051,0.031517051,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
