series,order,family,genus,genus.species
Mammalia,Carnivora,Mustelidae,Algarolutra,Algarolutra_majori
Mammalia,Rodentia,Heptaxodontidae,Amblyrhiza,Amblyrhiza_inundata
Mammalia,Rodentia,Cricetidae,Antillomys,Antillomys_rayi
Mammalia,Primates,Pitheciidae,Antillothrix,Antillothrix_bernensis
Mammalia,Rodentia,Cricetidae,Apocricetus,Apocricetus_darderi
Mammalia,Rodentia,Muridae,Apodemus,Apodemus_mystacinus_FOSSIL
Mammalia,Primates,Palaeopropithecidae,Archaeoindris,Archaeoindris_fontoynonti
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_anthonyi
Mammalia,Eulipotyphla,Soricidae,Asoriculus,Asoriculus_burgioi
Mammalia,Eulipotyphla,Soricidae,Asoriculus,Asoriculus_corsicanus
Mammalia,Eulipotyphla,Soricidae,Asoriculus,Asoriculus_similis
Mammalia,Cetartiodactyla,Cervidae,Axis,Axis_lydekkeri
Mammalia,Primates,Palaeopropithecidae,Babakotia,Babakotia_radofilai
Mammalia,Rodentia,Muridae,Batomys,Batomys_sp
Mammalia,Cetartiodactyla,Bovidae,Bibos,Bibos_palaesondaicus
Mammalia,Cetartiodactyla,Bovidae,Bison,Bison_priscus_siciliae
Mammalia,Cetartiodactyla,Bovidae,Bison,Bison_sp_Hondo
Mammalia,Cetartiodactyla,Bovidae,Bos,Bos_primigenius_bubaloides
Mammalia,Cetartiodactyla,Bovidae,Bos,Bos_primigenius_siciliae
Mammalia,Cetartiodactyla,Bovidae,Bos,Bos_sp_Malta
Mammalia,Rodentia,Nesomyidae,Brachytarsomys ,Brachytarsomys_mahajambaensis
Mammalia,Rodentia,Echimyidae,Brotomys,Brotomys_contractus
Mammalia,Cetartiodactyla,Bovidae,Bubalus,Bubalus_cebuensis
Mammalia,Cetartiodactyla,Bovidae,Bubalus,Bubalus_sp_Hondo
Mammalia,Cetartiodactyla,Bovidae,Bubalus,Bubalus_sp_Luzon
Mammalia,Cetartiodactyla,Bovidae,Bubalus,Bubalus_sp_Taiwan
Mammalia,Cetartiodactyla,Bovidae,Bubalus,Bubalus_grovesi
Mammalia,Cetartiodactyla,Bovidae,Bubalus,Bubalus_palaeokerabau
Mammalia,Rodentia,Muridae,Canariomys,Canariomys_bravoi
Mammalia,Rodentia,Muridae,Canariomys,Canariomys_tamarani
Mammalia,Cetartiodactyla,Cervidae,Candiacervus,Candiacervus_cerigensis
Mammalia,Cetartiodactyla,Cervidae,Candiacervus,Candiacervus_cretensis
Mammalia,Cetartiodactyla,Cervidae,Candiacervus,Candiacervus_dorothensis
Mammalia,Cetartiodactyla,Cervidae,Candiacervus,Candiacervus_major
Mammalia,Cetartiodactyla,Cervidae,Candiacervus,Candiacervus_rethymnensis
Mammalia,Cetartiodactyla,Cervidae,Candiacervus,Candiacervus_ropalophorus
Mammalia,Cetartiodactyla,Cervidae,Candiacervus,Candiacervus_sp_II
Mammalia,Cetartiodactyla,Cervidae,Capreolus,Capreolus_miyakoensis
Mammalia,Cetartiodactyla,Bovidae,Capricornis,Capricornis_sp_Hondo
Mammalia,Cetartiodactyla,Bovidae,Capricornis,Capricornis_sumatraensis_FOSSIL
Mammalia,Rodentia,Capromyidae,Capromys,Capromys_pilorides_FOSSIL
Mammalia,Rodentia,Capromyidae,Capromys,Capromys_pilorides_lewisi
Mammalia,Rodentia,Caribeomydae,Caribeomys,Caribeomys_merzeraudi
Mammalia,Rodentia,Muridae,Carpomys,Carpomys_dakal
Mammalia,Rodentia,Caviidae,Caviida_incertae_sedis,Caviida_incertae_sedis_Jamaica
Mammalia,Cetartiodactyla,Suidae,Celebochoerus,Celebochoerus_cagayanensis
Mammalia,Cetartiodactyla,Suidae,Celebochoerus,Celebochoerus_heekereni
Mammalia,Cetartiodactyla,Cervidae,Cervus,Cervus_elaphus_FOSSIL
Mammalia,Cetartiodactyla,Cervidae,Cervus,Cervus_elaphus_rossii
Mammalia,Cetartiodactyla,Cervidae,Cervus,Cervus_elaphus_siciliae
Mammalia,Cetartiodactyla,Cervidae,Cervus,Cervus_praenipponicus
Mammalia,Cetartiodactyla,Cervidae,Cervus,Cervus_astylodon
Mammalia,Carnivora,Hyaenidae,Chasmaporthetes,Chasmaporthetes_melei
Mammalia,Rodentia,Heptaxodontidae,Clidomys,Clidomys_osborni
Mammalia,Rodentia,Cricetidae,Cordimus,Cordimus_debuisonjei
Mammalia,Rodentia,Cricetidae,Cordimus,Cordimus_hooijeri
Mammalia,Rodentia,Cricetidae,Cordimus,Cordimus_raton
Mammalia,Rodentia,Muridae,Coryphomys,Coryphomys_musseri
Mammalia,Rodentia,Muridae,Crateromys,Crateromys_ballik
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_sicula_esuae
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_sicula_sicula_FOSSIL
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_zimmermanni_FOSSIL
Mammalia,Carnivora,Eupleridae,Cryptoprocta,Cryptoprocta_sp_nov
Mammalia,Carnivora,Canidae,Cuon,Cuon_alpinus_FOSSIL
Mammalia,Carnivora,Canidae,Cuon,Cuon_priscus
Mammalia,Carnivora,Canidae,Cynotherium,Cynotherium_malatestai
Mammalia,Carnivora,Canidae,Cynotherium,Cynotherium_sardous
Mammalia,Diprotodontia,Petauridae,Dactylopsila,Dactylopsila_kambuayai
Mammalia,Cetartiodactyla,Cervidae,Dama,Dama_carburangelensis
Mammalia,Primates,Daubentoniidae,Daubentonia,Daubentonia_robusta
Mammalia,Eulipotyphla,Erinaceidae,Deinogalerix,Deinogalerix_brevirostris
Mammalia,Eulipotyphla,Erinaceidae,Deinogalerix,Deinogalerix_koenigswaldi
Mammalia,Chiroptera,Phyllostomidae,Desmodus,Desmodus_rotundus_FOSSIL
Mammalia,Cetartiodactyla,Bovidae,Duboisia,Duboisia_santeng
Mammalia,Rodentia,Cricetidae,Dushimys,Dushimys_larsi
Mammalia,Rodentia,Cricetidae,Ekbletomys,Ekbletomys_hypenemus
Mammalia,Rodentia,Heptaxodontidae,Elasmodontomys,Elasmodontomys_obliquus
Mammalia,Proboscidea,Elephantidae,Elephas,Elephas_sp_Luzon_Visayan
Mammalia,Proboscidea,Elephantidae,Elephas,Elephas_sp_Sulawesi
Mammalia,Carnivora,Mustelidae,Enhydrictis,Enhydrictis_praegalictoides
Mammalia,Carnivora,Mustelidae,Enhydrictis,Enhydrictis_galictoides
Mammalia,Cetartiodactyla,Bovidae,Epileptobos,Epileptobos_groeneveldtii
Mammalia,Carnivora,Viverridae,Genetta,Genetta_plesictoides
Mammalia,Rodentia,Muridae,Genus_A,Genus_A_Timor
Mammalia,Rodentia,Capromyidae,Geocapromys,Geocapromys_ingrahami_abaconis
Mammalia,Rodentia,Capromyidae,Geocapromys,Geocapromys_ingrahami_FOSSIL
Mammalia,Rodentia,Capromyidae,Geocapromys,Geocapromys_ingrahami_irrectus
Mammalia,Rodentia,Capromyidae,Geocapromys,Geocapromys_caymanensis
Mammalia,Lagomorpha,Ochotonidae,Gymnesicolagus,Gymnesicolagus_gelaberti
Mammalia,Primates,Archaeolemuridae,Hadropithecus,Hadropithecus_stenognathus
Mammalia,Rodentia,Cricetidae,Hattomys,Hattomys_gargantua
Mammalia,Carnivora,Felidae,Hemimachairodus,Hemimachairodus_zwierzyckii
Mammalia,Rodentia,Capromyidae,Hexolobodon,Hexolobodon_nov_sp_Hispaniola
Mammalia,Cetartiodactyla,Hippopotamidae,Hippopotamus,Hippopotamus_creutzburgi
Mammalia,Cetartiodactyla,Hippopotamidae,Hippopotamus,Hippopotamus_madagascariensis
Mammalia,Cetartiodactyla,Hippopotamidae,Hippopotamus,Hippopotamus_melitensis
Mammalia,Cetartiodactyla,Hippopotamidae,Hippopotamus,Hippopotamus_pentlandi
Mammalia,Cetartiodactyla,Hippopotamidae,Hippopotamus,Hippopotamus_minor
Mammalia,Primates,Hominidae,Homo,Homo_floresiensis
Mammalia,Rodentia,Muridae,Hooijeromys,Hooijeromys_nusatenggara
Mammalia,Cetartiodactyla,Hoplitomerycidae,Hoplitomeryx,Hoplitomeryx_devosi
Mammalia,Cetartiodactyla,Hoplitomerycidae,Hoplitomeryx,Hoplitomeryx_kriegsmani
Mammalia,Cetartiodactyla,Hoplitomerycidae,Hoplitomeryx,Hoplitomeryx_macpheei
Mammalia,Cetartiodactyla,Hoplitomerycidae,Hoplitomeryx,Hoplitomeryx_matthei
Mammalia,Diprotodontia,Diprotodontidae,Hulitherium,Hulitherium_thomasettii
Mammalia,Rodentia,Gliridae,Hypnomys,Hypnomys_eliomyoides
Mammalia,Rodentia,Gliridae,Hypnomys,Hypnomys_onicensis
Mammalia,Rodentia,Gliridae,Hypnomys,Hypnomys_mahonensis
Mammalia,Rodentia,Gliridae,Hypnomys,Hypnomys_waldreni
Mammalia,Rodentia,Gliridae,Hypnomys,Hypnomys_morpheus
Mammalia,Rodentia,Nesomyidae,Hypogeomys,Hypogeomys_australis
Mammalia,Lagomorpha,Leporidae,Hypolagus,Hypolagus_balearicus
Mammalia,Lagomorpha,Leporidae,Hypolagus,Hypolagus_peregrinus
Mammalia,Primates,Aotidae,Insulacebus,Insulacebus_toussaintiana
Mammalia,Rodentia,Capromyidae,Isolobodon,Isolobodon_nov_sp_Hispaniola
Mammalia,Rodentia,Muridae,Kritimys,Kritimys_catreus
Mammalia,Rodentia,Gliridae,Leithia,Leithia_cartei
Mammalia,Rodentia,Gliridae,Leithia,Leithia_melitensis
Mammalia,Carnivora,Mustelidae,Lutra,Lutra_castiglionis
Mammalia,Carnivora,Mustelidae,Lutra,Lutra_euxena
Mammalia,Carnivora,Mustelidae,Lutra,Lutra_trinacriae
Mammalia,Carnivora,Mustelidae,Lutrogale,Lutrogale_cretensis
Mammalia,Primates,Cercopithecidae,Macaca,Macaca_majori
Mammalia,Rodentia,Capromyidae,Macrocapromys,Macrocapromys_acevedo
Mammalia,Rodentia,Capromyidae,Macrocapromys,Macrocapromys_latus
Mammalia,Rodentia,Gliridae,Maltamys,Maltamys_gollcheri
Mammalia,Rodentia,Gliridae,Maltamys,Maltamys_wiedincitensis
Mammalia,Proboscidea,Elephantidae,Mammuthus,Mammuthus_creticus
Mammalia,Proboscidea,Elephantidae,Mammuthus,Mammuthus_lamarmorai
Mammalia,Proboscidea,Elephantidae,Mammuthus,Mammuthus_exilis
Mammalia,Pholidota,Manidae,Manis,Manis_palaeojavanica
Mammalia,Diprotodontia,Diprotodontidae,Maokopia,Maokopia_ronaldi
Mammalia,Primates,Megaladapidae,Megaladapis ,Megaladapis_grandidieri
Mammalia,Primates,Megaladapidae,Megaladapis ,Megaladapis_madagascariensis
Mammalia,Carnivora,Mustelidae,Megalenhydris,Megalenhydris_barbaricina
Mammalia,Pilosa,Megalocnidae,Megalocnus,Megalocnus_rodens
Mammalia,Pilosa,Megalocnidae,Megalocnus,Megalocnus_zile
Mammalia,Rodentia,Cricetidae,Megalomys,Megalomys_curazensis
Mammalia,Rodentia,Cricetidae,Megalomys,Megalomys_audreyae
Mammalia,Rodentia,Cricetidae,Megalomys,Megalomys_georginae
Mammalia,Rodentia,Cricetidae,Megalomys,Megalomys_camerhogne
Mammalia,Rodentia,Cricetidae,Megaoryzomys,Megaoryzomys_nov_sp_Isabela
Mammalia,Rodentia,Muridae,Meriones,Meriones_malatestai
Mammalia,Rodentia,Capromyidae,Mesocapromys,Mesocapromys_gracilis
Mammalia,Rodentia,Capromyidae,Mesocapromys,Mesocapromys_kraglievichi
Mammalia,Rodentia,Capromyidae,Mesocapromys,Mesocapromys_minimus
Mammalia,Rodentia,Cricetidae,Mesocricetus,Mesocricetus_rathgeberi
Mammalia,Primates,Palaeopropithecidae,Mesopropithecus,Mesopropithecus_dolichobrachion
Mammalia,Primates,Palaeopropithecidae,Mesopropithecus,Mesopropithecus_globiceps
Mammalia,Primates,Palaeopropithecidae,Mesopropithecus,Mesopropithecus_pithecoides
Mammalia,Afrosoricida,Tenrecidae,Microgale,Microgale_macpheei
Mammalia,Rodentia,Cricetidae,Microtus,Microtus_Terricola_ex_gr_Microtus_savii
Mammalia,Rodentia,Cricetidae,Microtus,Microtus_Terricola_melitensis
Mammalia,Rodentia,Cricetidae,Microtus,Microtus_miguelensis
Mammalia,Rodentia,Cricetidae,Microtus,Microtus_Tyrrhenicola_henseli
Mammalia,Rodentia,Muridae,Mikrotia,Mikrotia_magna
Mammalia,Rodentia,Muridae,Mikrotia,Mikrotia_maiuscola
Mammalia,Rodentia,Muridae,Mikrotia,Mikrotia_parva
Mammalia,Rodentia,Muridae,Mikrotia,Mikrotia_sp_1
Mammalia,Rodentia,Muridae,Mikrotia,Mikrotia_sp_nov_archaic
Mammalia,Rodentia,Muridae,Milimonggamys,Milimonggamys_juliae
Mammalia,Chiroptera,Mormoopidae,Mormoops,Mormoops_magna
Mammalia,Cetartiodactyla,Cervidae,Muntiacini,Muntiacini_gen_et_sp_indet
Mammalia,Rodentia,Muridae,Mus,Mus_lopadusae
Mammalia,Rodentia,Muridae,Mus,Mus_minotaurus
Mammalia,Rodentia,Gliridae,Muscardinus,Muscardinus_cyclopeus
Mammalia,Rodentia,Gliridae,Muscardinus,Muscardinus_malatestai
Mammalia,Carnivora,Mustelidae,Mustelercta,Mustelercta_arzilla
Mammalia,Cetartiodactyla,Bovidae,Myotragus,Myotragus_antiquus
Mammalia,Cetartiodactyla,Bovidae,Myotragus,Myotragus_batei
Mammalia,Cetartiodactyla,Bovidae,Myotragus,Myotragus_binigausensis
Mammalia,Cetartiodactyla,Bovidae,Myotragus,Myotragus_kopperi
Mammalia,Cetartiodactyla,Bovidae,Myotragus,Myotragus_palomboi
Mammalia,Cetartiodactyla,Bovidae,Myotragus,Myotragus_pepgonellae
Mammalia,Chiroptera,Mystacinidae,Mystacina,Mystacina_miocenalis
Mammalia,Pilosa,Megalocnidae,Neocnus,Neocnus_gliriformis
Mammalia,Pilosa,Megalocnidae,Neocnus,Neocnus_comes
Mammalia,Pilosa,Megalocnidae,Neocnus,Neocnus_dousman
Mammalia,Pilosa,Megalocnidae,Neocnus,Neocnus_toupiti
Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma_bryanti_anthonyi
Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma_bryanti_bunkeri
Mammalia,Rodentia,Cricetidae,Neotoma,Neotoma_bryanti_martinensis
Mammalia,Eulipotyphla,Soricidae,Nesiotites,Nesiotites_aff_N_ponsi
Mammalia,Eulipotyphla,Soricidae,Nesiotites,Nesiotites_meloussae
Mammalia,Eulipotyphla,Soricidae,Nesiotites,Nesiotites_ponsi
Mammalia,Eulipotyphla,Soricidae,Nesiotites,Nesiotites_rafelinensis
Mammalia,Eulipotyphla,Soricidae,Nesiotites,Nesiotites_hidalgo
Mammalia,Cetartiodactyla,Bovidae,Nesogoral,Nesogoral_cenisae
Mammalia,Cetartiodactyla,Bovidae,Nesogoral,Nesogoral_melonii
Mammalia,Cetartiodactyla,Bovidae,Nesogoral,Nesogoral_sp_2
Mammalia,Rodentia,Nesomyidae,Nesomys,Nesomys_narindaensis
Mammalia,Eulipotyphla,Nesophontidae,Nesophontes,Nesophontes_hemicingulus
Mammalia,Perissodactyla,Rhinocerotidae,Nesorhinus,Nesorhinus_hayasakai
Mammalia,Perissodactyla,Rhinocerotidae,Nesorhinus,Nesorhinus_philippinensis
Mammalia,Rodentia,Cricetidae,Nesoryzomys,Nesoryzomys_indefessus_indefessus
Mammalia,Rodentia,Cricetidae,Nesoryzomys,Nesoryzomys_nov_sp_1
Mammalia,Rodentia,Cricetidae,Nesoryzomys,Nesoryzomys_nov_sp_2
Mammalia,Rodentia,Cricetidae,Nesoryzomys,Nesoryzomys_nov_sp_3
Mammalia,Diprotodontia,Diprotodontidae,Nototherium,Nototherium_watutense
Mammalia,Lagomorpha,Leporidae,Nuralagus,Nuralagus_rex
Mammalia,Carnivora,Mustelidae,Oriensictis,Oriensictis_nipponica
Mammalia,Rodentia,Cricetidae,Oryzomyini,Oryzomyini_undescribed_species_Anguilla_taxon
Mammalia,Rodentia,Cricetidae,Oryzomyini,Oryzomyini_undescribed_species_large_Montserrat_taxon
Mammalia,Rodentia,Cricetidae,Oryzomyini,Oryzomyini_undescribed_species_Saba
Mammalia,Rodentia,Cricetidae,Oryzomyini,Oryzomyini_undescribed_species_small_Montserrat_taxon
Mammalia,Rodentia,Cricetidae,Oryzomyini,Oryzomyini_undescribed_species_St_Martin_taxon
Mammalia,Primates,Lemuridae,Pachylemur,Pachylemur_insignis
Mammalia,Primates,Lemuridae,Pachylemur,Pachylemur_jullyi
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_aff_P_creutzburgi
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_antiquus_leonardi
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_creutzburgi
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_falconeri
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_lomolinoi
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_sp_Rhodes
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_xylophagou
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_cypriotes
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_ex_gr_P_mnaidriensis
Mammalia,Proboscidea,Elephantidae,Palaeoloxodon,Palaeoloxodon_tiliensis
Mammalia,Primates,Palaeopropithecidae,Palaeopropithecus,Palaeopropithecus_kelyus
Mammalia,Primates,Palaeopropithecidae,Palaeopropithecus,Palaeopropithecus_maximus
Mammalia,Carnivora,Felidae,Panthera,Panthera_tigris_FOSSIL
Mammalia,Carnivora,Mustelidae,Pannonictis,Pannonictis_baroniensis
Mammalia,Rodentia,Muridae,Papagomys,Papagomys_theodorverhoeveni
Mammalia,Rodentia,Muridae,Paraethomys,Paraethomys_balearicus
Mammalia,Primates,Pitheciidae,Paralouatta,Paralouatta_marianae
Mammalia,Primates,Pitheciidae,Paralouatta,Paralouatta_varonai
Mammalia,Pilosa,Megalocnidae,Parocnus,Parocnus_browni
Mammalia,Pilosa,Megalocnidae,Parocnus,Parocnus_serus
Mammalia,Pilosa,Megalocnidae,Paulocnus,Paulocnus_petrifactus
Mammalia,Rodentia,Ctenodactylidae,Pellegrinia,Pellegrinia_panormensis
Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus_anyapahensis
Mammalia,Rodentia,Cricetidae,Peromyscus,Peromyscus_nesodytes
Mammalia,Rodentia,Cricetidae,Peromyscus,Petauroides_ayamaruensis
Mammalia,Chiroptera,Phyllostomidae,Phyllonycteris,Phyllonycteris_major
Mammalia,Chiroptera,Phyllostomidae,Phyllops,Phyllops_vetus
Mammalia,Chiroptera,Phyllostomidae,Phyllops,Phyllops_silvai
Mammalia,Rodentia,Capromyidae,Hyperplagiodontia,Hyperplagiodontia_araeum
Mammalia,Rodentia,Capromyidae,Plagiodontia,Plagiodontia_spelaeum
Mammalia,Rodentia,Capromyidae,Plagiodontia,Plagiodontia_velozi
Mammalia,Afrosoricida,Incertae sedis in Afrosoricida,Plesiorycteropus,Plesiorycteropus_germainepetterae
Mammalia,Afrosoricida,Incertae sedis in Afrosoricida,Plesiorycteropus,Plesiorycteropus_madagascariensis
Mammalia,Cetartiodactyla,Cervidae,Praemegaceros,Praemegaceros_sardus
Mammalia,Cetartiodactyla,Cervidae,Praemegaceros,Praemegaceros_cazioti
Mammalia,Rodentia,Ochotonidae,Prolagus,Prolagus_apricenicus
Mammalia,Rodentia,Ochotonidae,Prolagus,Prolagus_figaro
Mammalia,Rodentia,Ochotonidae,Prolagus,Prolagus_imperialis
Mammalia,Diprotodontia,Macropodidae,Protemnodon,Protemnodon_hopei
Mammalia,Diprotodontia,Macropodidae,Protemnodon,Protemnodon_nombe
Mammalia,Diprotodontia,Macropodidae,Protemnodon,Protemnodon_tumbuna
Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_pristinus
Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_nov_sp_Hispaniola
Mammalia,Chiroptera,Pteropodidae,Pteropus,Pteropus_allenorum
Mammalia,Chiroptera,Pteropodidae,Pteropus,Pteropus_coxi
Mammalia,Rodentia,Echimyidae,Puertoricomys,Puertoricomys_corozalus
Mammalia,Rodentia,Heptaxodontidae,Quemisia,Quemisia_gravis
Mammalia,Rodentia,Muridae,Raksasamys,Raksasamys_tikusbesar
Mammalia,Rodentia,Muridae,Rattus,Rattus_miyakoensis
Mammalia,Rodentia,Muridae,Rattus,Rattus_sanila
Mammalia,Rodentia,Muridae,Rhagamys,Rhagamys_orthodon
Mammalia,Rodentia,Capromyidae,Rhizoplagiodontia,Rhizoplagiodontia_lemkei
Mammalia,Cetartiodactyla,Cervidae,Rusa,Rusa_kendengensis
Mammalia,Lagomorpha,Leporidae,Sardolagus,Sardolagus_obscurus
Mammalia,Carnivora,Mustelidae,Sardolutra,Sardolutra_ichnusae
Mammalia,Cetartiodactyla,Hoplitomerycidae,Scontromeryx,Scontromeryx_apruthiensis
Mammalia,Cetartiodactyla,Hoplitomerycidae,Scontromeryx,Scontromeryx_apulicus
Mammalia,Cetartiodactyla,Hoplitomerycidae,Scontromeryx,Scontromeryx_falcidens
Mammalia,Cetartiodactyla,Hoplitomerycidae,Scontromeryx,Scontromeryx_magnus
Mammalia,Cetartiodactyla,Hoplitomerycidae,Scontromeryx,Scontromeryx_minutus
Mammalia,Cetartiodactyla,Cervidae,Sinomegaceros,Sinomegaceros_yabei
Mammalia,Eulipotyphla,Solenodontidae,Solenodon,Solenodon_arredondoi
Mammalia,Rodentia,Muridae,Solomys,Solomys_spriggsarum
Mammalia,Rodentia,Muridae,Spelaeomys,Spelaeomys_florensis
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_aurorae
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_florensis_florensis
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_florensis_insularis
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_luzonensis
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_sompoensis
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_sondaari
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_sp_B_Sulawesi
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_sumbaensis
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_timorensis
Mammalia,Proboscidea,Stegodontidae,Stegodon,Stegodon_trigonocephalus
Mammalia,Rodentia,Gliridae,Stertomys,Stertomys_laticrestatus
Mammalia,Cetartiodactyla,Suidae,Sus,Sus_brachygnathus
Mammalia,Cetartiodactyla,Suidae,Sus,Sus_sondaari
Mammalia,Chiroptera,Vespertilionidae,Synemporion,Synemporion_keana
Mammalia,Rodentia,Incertae sedis in Rodentia,Tainiotherium,Tainiotherium_valei
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_tyrrhenica
Mammalia,Diprotodontia,Macropodidae,Thylogale,Thylogale_christenseni
Mammalia,Rodentia,Cricetidae,Tragomys,Tragomys_macpheei
Mammalia,Chiroptera,Mystacinidae,Vulcanops,Vulcanops_jennyworthyae
Mammalia,Rodentia,Heptaxodontidae,Xaymaca,Xaymaca_fulvopulvis
Mammalia,Carnivora,Canidae,Xenocyon,Xenocyon_merriami
Mammalia,Carnivora,Canidae,Xenocyon,Xenocyon_trinilensis
Mammalia,Monotremata,Tachyglossidae,Zaglossus,Zaglossus_bruijnii
Mammalia,Monotremata,Tachyglossidae,Zaglossus,Zaglossus_attenboroughi
Mammalia,Monotremata,Tachyglossidae,Zaglossus,Zaglossus_bartoni
Mammalia,Monotremata,Tachyglossidae,Tachyglossus,Tachyglossus_aculeatus
Mammalia,Monotremata,Ornithorhynchidae,Ornithorhynchus,Ornithorhynchus_anatinus
Mammalia,Eulipotyphla,Solenodontidae,Solenodon,Solenodon_paradoxus
Mammalia,Eulipotyphla,Solenodontidae,Solenodon,Solenodon_cubanus
Mammalia,Eulipotyphla,Solenodontidae,Solenodon,Solenodon_marcanoi
Mammalia,Eulipotyphla,Talpidae,Uropsilus,Uropsilus_investigator
Mammalia,Eulipotyphla,Talpidae,Uropsilus,Uropsilus_soricipes
Mammalia,Eulipotyphla,Talpidae,Uropsilus,Uropsilus_gracilis
Mammalia,Eulipotyphla,Talpidae,Uropsilus,Uropsilus_andersoni
Mammalia,Eulipotyphla,Talpidae,Uropsilus,Uropsilus_aequodonenia
Mammalia,Eulipotyphla,Talpidae,Neurotrichus,Neurotrichus_gibbsii
Mammalia,Eulipotyphla,Talpidae,Desmana,Desmana_moschata
Mammalia,Eulipotyphla,Talpidae,Galemys,Galemys_pyrenaicus
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_caucasica
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_davidiana
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_occidentalis
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_europaea
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_romana
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_caeca
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_levantis
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_stankovici
Mammalia,Eulipotyphla,Talpidae,Talpa,Talpa_altaica
Mammalia,Eulipotyphla,Talpidae,Euroscaptor,Euroscaptor_subanura
Mammalia,Eulipotyphla,Talpidae,Euroscaptor,Euroscaptor_grandis
Mammalia,Eulipotyphla,Talpidae,Euroscaptor,Euroscaptor_klossi
Mammalia,Eulipotyphla,Talpidae,Euroscaptor,Euroscaptor_micrura
Mammalia,Eulipotyphla,Talpidae,Euroscaptor,Euroscaptor_longirostris
Mammalia,Eulipotyphla,Talpidae,Scaptochirus,Scaptochirus_moschatus
Mammalia,Eulipotyphla,Talpidae,Euroscaptor,Euroscaptor_parvidens
Mammalia,Eulipotyphla,Talpidae,Parascaptor,Parascaptor_leucura
Mammalia,Eulipotyphla,Talpidae,Mogera,Mogera_wogura
Mammalia,Eulipotyphla,Talpidae,Mogera,Mogera_robusta
Mammalia,Eulipotyphla,Talpidae,Mogera,Mogera_uchidai
Mammalia,Eulipotyphla,Talpidae,Mogera,Mogera_tokudae
Mammalia,Eulipotyphla,Talpidae,Mogera,Mogera_imaizumii
Mammalia,Eulipotyphla,Talpidae,Mogera,Mogera_insularis
Mammalia,Eulipotyphla,Talpidae,Mogera,Mogera_kanoana
Mammalia,Eulipotyphla,Talpidae,Mogera,Mogera_etigo
Mammalia,Eulipotyphla,Talpidae,Euroscaptor,Euroscaptor_mizura
Mammalia,Eulipotyphla,Talpidae,Dymecodon,Dymecodon_pilirostris
Mammalia,Eulipotyphla,Talpidae,Urotrichus,Urotrichus_talpoides
Mammalia,Eulipotyphla,Talpidae,Scaptonyx,Scaptonyx_fusicaudus
Mammalia,Eulipotyphla,Talpidae,Condylura,Condylura_cristata
Mammalia,Eulipotyphla,Talpidae,Scapanulus,Scapanulus_oweni
Mammalia,Eulipotyphla,Talpidae,Scalopus,Scalopus_aquaticus
Mammalia,Eulipotyphla,Talpidae,Scapanus,Scapanus_townsendii
Mammalia,Eulipotyphla,Talpidae,Scapanus,Scapanus_orarius
Mammalia,Eulipotyphla,Talpidae,Scapanus,Scapanus_latimanus
Mammalia,Eulipotyphla,Talpidae,Parascalops,Parascalops_breweri
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_kabogoensis
